"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Cell cycle cell","Epithelia","NECTIN3","NECTIN2",0.000376481051791777,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","Epithelia","NECTIN3","NECTIN2",0.00047377588469059,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","Epithelia","NECTIN3","NECTIN2",0.000914811319270213,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","Epithelia","NECTIN3","NECTIN2",0.000855330459481725,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","Fibroblast","NECTIN3","NECTIN2",0.00113817317487548,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","Fibroblast","NECTIN3","NECTIN2",0.00143203179627861,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","Fibroblast","NECTIN3","NECTIN2",0.00276263699086718,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","Fibroblast","NECTIN3","NECTIN2",0.00258332151179172,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","Mac-Cycling","NECTIN3","NECTIN2",0.00027595330114234,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","Mac-Cycling","NECTIN3","NECTIN2",0.000347277550096989,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","Mac-Cycling","NECTIN3","NECTIN2",0.00067063537143308,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","Mac-Cycling","NECTIN3","NECTIN2",0.000627020821943379,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","Mac-FOLR2-LYVE1-resident","NECTIN3","NECTIN2",0.000317870698755734,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","Mac-FOLR2-LYVE1-resident","NECTIN3","NECTIN2",0.000400024789555146,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","Mac-FOLR2-LYVE1-resident","NECTIN3","NECTIN2",0.000772458782427036,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","NECTIN3","NECTIN2",0.000722226966927368,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","NECTIN3","NECTIN2",0.000353562804941671,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","Mac-OLFML3-CX3CR1-resident","NECTIN3","NECTIN2",0.000444937460769727,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","NECTIN3","NECTIN2",0.000859150436200337,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","NECTIN3","NECTIN2",0.000803285726751002,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","SMC_myoFibroblast","NECTIN3","NECTIN2",0.000950671328644106,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","SMC_myoFibroblast","NECTIN3","NECTIN2",0.00119617786100336,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","SMC_myoFibroblast","NECTIN3","NECTIN2",0.00230814051340018,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","SMC_myoFibroblast","NECTIN3","NECTIN2",0.00215826135623516,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","Cell cycle cell","NECTIN3","PVR",0.000121200523296057,0,"NECTIN3_PVR","NECTIN3 - PVR","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Epithelia","Cell cycle cell","NECTIN3","PVR",0.000152532710027963,0,"NECTIN3_PVR","NECTIN3 - PVR","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Fibroblast","Cell cycle cell","NECTIN3","PVR",0.000294612736970178,0,"NECTIN3_PVR","NECTIN3 - PVR","NECTIN","Cell-Cell Contact","PMID: 23027581"
"SMC_myoFibroblast","Cell cycle cell","NECTIN3","PVR",0.000275445954683544,0,"NECTIN3_PVR","NECTIN3 - PVR","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Cell cycle cell","CD8 T","NECTIN3","TIGIT",0.000625331600801775,0,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"Epithelia","CD8 T","NECTIN3","TIGIT",0.000786886808263949,0,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"Fibroblast","CD8 T","NECTIN3","TIGIT",0.0015189525813287,0,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"SMC_myoFibroblast","CD8 T","NECTIN3","TIGIT",0.0014202464103927,0,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"C6-SLC2A1-like","CD8 T","NECTIN2","TIGIT",0.00152251195750476,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","CD8 T","NECTIN2","TIGIT",0.000424491541906641,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","CD8 T","NECTIN2","TIGIT",0.00611572267038585,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Endothelia","CD8 T","NECTIN2","TIGIT",0.00651328823850678,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Epithelia","CD8 T","NECTIN2","TIGIT",0.00185631168366203,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","CD8 T","NECTIN2","TIGIT",0.00559522180790521,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","CD8 T","NECTIN2","TIGIT",0.00136117848507332,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","CD8 T","NECTIN2","TIGIT",0.00156768344888475,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","CD8 T","NECTIN2","TIGIT",0.00174346601172299,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"SMC_myoFibroblast","CD8 T","NECTIN2","TIGIT",0.00467690684954138,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","Fibroblast","NEGR1","NEGR1",5.92806569665987e-06,0,"NEGR1_NEGR1","NEGR1 - NEGR1","NEGR","Cell-Cell Contact","KEGG: hsa04514"
"Endothelia","Cell cycle cell","DLL4","NOTCH1",0.000442482720087588,0,"DLL4_NOTCH1","DLL4 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Endothelia","DLL4","NOTCH1",0.00106539055233126,0,"DLL4_NOTCH1","DLL4 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","C6-SLC2A1-like","DLL4","NOTCH2",0.0019362325763254,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","C7-APOBEC3A-like","DLL4","NOTCH2",0.00101446369237963,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Cell cycle cell","DLL4","NOTCH2",0.000628319759083076,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Epithelia","DLL4","NOTCH2",0.000653634635427601,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Fibroblast","DLL4","NOTCH2",0.00189955501781252,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Mac-Cycling","DLL4","NOTCH2",0.000860857185511249,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Mono-FCN1-S100A8-S100A9","DLL4","NOTCH2",0.00136805759370863,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Myeloid","DLL4","NOTCH2",0.000682128149721276,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Myeloid-CLEC10A-APC","DLL4","NOTCH2",0.000768788362372043,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","SMC_myoFibroblast","DLL4","NOTCH2",0.000928077022085314,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Cell cycle cell","DLL4","NOTCH3",0.000318277389379427,0,"DLL4_NOTCH3","DLL4 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Fibroblast","DLL4","NOTCH3",0.000310646629648747,0,"DLL4_NOTCH3","DLL4 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","SMC_myoFibroblast","DLL4","NOTCH3",0.00790308130347198,0,"DLL4_NOTCH3","DLL4 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Endothelia","DLL4","NOTCH4",0.00202133928139527,0,"DLL4_NOTCH4","DLL4 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Cell cycle cell","JAG1","NOTCH1",0.000679848881703802,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Cell cycle cell","JAG1","NOTCH1",0.00372452966025498,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Cell cycle cell","JAG1","NOTCH1",0.000741689318173803,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Cell cycle cell","JAG1","NOTCH1",0.00350837142913203,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Endothelia","JAG1","NOTCH1",0.00163636338195619,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Endothelia","JAG1","NOTCH1",0.00892649815994423,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Endothelia","JAG1","NOTCH1",0.0017850549049978,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Endothelia","JAG1","NOTCH1",0.00841098528930282,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","C6-SLC2A1-like","JAG1","NOTCH2",0.00297252541171741,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","C6-SLC2A1-like","JAG1","NOTCH2",0.0161192623980383,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","C6-SLC2A1-like","JAG1","NOTCH2",0.00324223574958794,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","C6-SLC2A1-like","JAG1","NOTCH2",0.0151947298285479,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","C7-APOBEC3A-like","JAG1","NOTCH2",0.00155818595530735,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","C7-APOBEC3A-like","JAG1","NOTCH2",0.00850300014220766,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","C7-APOBEC3A-like","JAG1","NOTCH2",0.001699785820394,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","C7-APOBEC3A-like","JAG1","NOTCH2",0.00801174693160953,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Cell cycle cell","JAG1","NOTCH2",0.000965280376912079,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Cell cycle cell","JAG1","NOTCH2",0.00528150077435874,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Cell cycle cell","JAG1","NOTCH2",0.00105305688292447,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Cell cycle cell","JAG1","NOTCH2",0.00497543283651054,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Epithelia","JAG1","NOTCH2",0.00100415768748358,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Epithelia","JAG1","NOTCH2",0.0054932608745916,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Epithelia","JAG1","NOTCH2",0.00109546557428702,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Epithelia","JAG1","NOTCH2",0.0051749850827815,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Fibroblast","JAG1","NOTCH2",0.00291627498125759,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Fibroblast","JAG1","NOTCH2",0.0158181773760433,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Fibroblast","JAG1","NOTCH2",0.00318089775276385,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Fibroblast","JAG1","NOTCH2",0.0149106520572252,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Mac-Cycling","JAG1","NOTCH2",0.00132235992353898,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Mac-Cycling","JAG1","NOTCH2",0.00722370510123797,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Mac-Cycling","JAG1","NOTCH2",0.00144256010415474,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Mac-Cycling","JAG1","NOTCH2",0.00680585467935466,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","JAG1","NOTCH2",0.00210089707743963,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Mono-FCN1-S100A8-S100A9","JAG1","NOTCH2",0.0114368602607239,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Mono-FCN1-S100A8-S100A9","JAG1","NOTCH2",0.00229170251662573,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","JAG1","NOTCH2",0.010777948453536,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Myeloid","JAG1","NOTCH2",0.00104791532643252,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Myeloid","JAG1","NOTCH2",0.00573151542473237,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Myeloid","JAG1","NOTCH2",0.00114319753465085,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Myeloid","JAG1","NOTCH2",0.00539951027484417,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Myeloid-CLEC10A-APC","JAG1","NOTCH2",0.00118099164505086,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Myeloid-CLEC10A-APC","JAG1","NOTCH2",0.00645552542550597,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Myeloid-CLEC10A-APC","JAG1","NOTCH2",0.00128835827641951,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","JAG1","NOTCH2",0.00608183763467989,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","SMC_myoFibroblast","JAG1","NOTCH2",0.00142556467954169,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","SMC_myoFibroblast","JAG1","NOTCH2",0.00778389576826496,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","SMC_myoFibroblast","JAG1","NOTCH2",0.0015551313819221,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","SMC_myoFibroblast","JAG1","NOTCH2",0.00733388086466103,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Cell cycle cell","JAG1","NOTCH3",0.000489047237237587,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Cell cycle cell","JAG1","NOTCH3",0.00268152206478801,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Cell cycle cell","JAG1","NOTCH3",0.000533541234495284,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Cell cycle cell","JAG1","NOTCH3",0.00252574276149011,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Fibroblast","JAG1","NOTCH3",0.000477324193478045,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Fibroblast","JAG1","NOTCH3",0.00261738041948301,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Fibroblast","JAG1","NOTCH3",0.000520752172410082,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Fibroblast","JAG1","NOTCH3",0.002465318125045,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","SMC_myoFibroblast","JAG1","NOTCH3",0.0120941987616059,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","SMC_myoFibroblast","JAG1","NOTCH3",0.0630332911384477,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","SMC_myoFibroblast","JAG1","NOTCH3",0.0131806172872936,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","SMC_myoFibroblast","JAG1","NOTCH3",0.0595809150210648,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Cell cycle cell","Endothelia","JAG1","NOTCH4",0.00310304053762647,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Endothelia","JAG1","NOTCH4",0.0168172768309148,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Fibroblast","Endothelia","JAG1","NOTCH4",0.00338455288828184,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"SMC_myoFibroblast","Endothelia","JAG1","NOTCH4",0.0158533542018701,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Endothelia","Endothelia","OCLN","OCLN",1.21057984897442e-05,0,"OCLN_OCLN","OCLN - OCLN","OCLN","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","C6-SLC2A1-like","PECAM1","PECAM1",0.00103744620427291,0.02,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","C6-SLC2A1-like","PECAM1","PECAM1",0.0046391207413396,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","C6-SLC2A1-like","PECAM1","PECAM1",0.000965249325936285,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Endothelia","C6-SLC2A1-like","PECAM1","PECAM1",0.00964477545146014,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","C6-SLC2A1-like","PECAM1","PECAM1",0.000808800687752923,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","C6-SLC2A1-like","PECAM1","PECAM1",0.00139009426810997,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","C6-SLC2A1-like","PECAM1","PECAM1",0.00279120742088118,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-TNF-CCL4-inflammatory","C6-SLC2A1-like","PECAM1","PECAM1",0.000977202880829289,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mono-FCN1-S100A8-S100A9","C6-SLC2A1-like","PECAM1","PECAM1",0.00212834665385527,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid","C6-SLC2A1-like","PECAM1","PECAM1",0.000875533886179039,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","PECAM1","PECAM1",0.00350995568298794,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","C7-APOBEC3A-like","PECAM1","PECAM1",0.0046391207413396,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","C7-APOBEC3A-like","PECAM1","PECAM1",0.0204881864520087,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","C7-APOBEC3A-like","PECAM1","PECAM1",0.00431736311571056,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Endothelia","C7-APOBEC3A-like","PECAM1","PECAM1",0.0418756658339215,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","C7-APOBEC3A-like","PECAM1","PECAM1",0.00361956876946998,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","C7-APOBEC3A-like","PECAM1","PECAM1",0.00620843900263682,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","PECAM1","PECAM1",0.0124057576411095,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
