"source","target","mor","confidence"
"TCF12","PLXNA2",1,"C"
"TCF12","PRICKLE2",1,"C"
"TCF12","PRKCE",1,"C"
"TCF12","PRRC2B",1,"C"
"TCF12","PTK2",1,"C"
"TCF12","PTPRK",1,"C"
"TCF12","RAPGEF4",1,"C"
"TCF12","RBMS3",1,"C"
"TCF12","RBPJ",1,"C"
"TCF12","SBNO2",1,"C"
"TCF12","SERTAD2",1,"C"
"TCF12","SH3RF1",1,"C"
"TCF12","SLC37A1",1,"C"
"TCF12","SPATS2L",1,"C"
"TCF12","SVIL",1,"C"
"TCF12","TBC1D1",1,"C"
"TCF12","TCF4",1,"C"
"TCF12","TEAD1",1,"C"
"TCF12","THADA",1,"C"
"TCF12","TIAM2",1,"C"
"TCF12","TNRC6B",1,"C"
"TCF12","VGLL4",1,"C"
"TCF12","WIPF1",1,"C"
"TCF12","WWC1",1,"C"
"TCF12","ZBTB38",1,"C"
"TCF12","ZDHHC14",1,"C"
"TCF12","ZFHX3",1,"C"
"TCF12","ZNF608",1,"C"
"TCF3","BBC3",-1,"B"
"TCF3","CDK6",-1,"B"
"TCF3","CR2",1,"B"
"TCF3","ANP32A",1,"B"
"TCF3","AXIN1",1,"B"
"TCF3","CIITA",1,"B"
"TCF3","KDM2B",1,"B"
"TCF3","MAD1L1",1,"B"
"TCF3","MED15",1,"B"
"TCF3","NUP210",1,"B"
"TCF3","PIEZO1",1,"B"
"TCF3","PSTPIP1",1,"B"
"TCF3","RALGDS",1,"B"
"TCF3","SLC37A1",1,"B"
"TCF3","VAV2",1,"B"
"TCF4","ABCB1",1,"C"
"TCF4","CCND1",1,"C"
"TCF4","NRXN1",1,"C"
"TCF4","VIM",1,"C"
"TCF4","CD44",1,"C"
"TCF4","HDAC7",1,"C"
"TCF4","NOL4L",1,"C"
"TCF4","SPTBN1",1,"C"
"TCF4","ADD3",1,"C"
"TCF4","AREG",1,"C"
"TCF4","ARID5B",1,"C"
"TCF4","ASAP2",1,"C"
"TCF4","ATP8B1",1,"C"
"TCF4","CD9",1,"C"
"TCF4","CDK6",1,"C"
"TCF4","CEP112",1,"C"
"TCF4","CHN2",1,"C"
"TCF4","DAAM1",1,"C"
"TCF4","EHBP1",1,"C"
"TCF4","EPB41L1",1,"C"
"TCF4","EPB41L2",1,"C"
"TCF4","EPHA6",1,"C"
"TCF4","ERI3",1,"C"
"TCF4","FGD5",1,"C"
"TCF4","FOXP1",1,"C"
"TCF4","FRMD3",1,"C"
"TCF4","GLS",1,"C"
"TCF4","GOLIM4",1,"C"
"TCF4","IL33",1,"C"
"TCF4","KIAA1522",1,"C"
"TCF4","LIMA1",1,"C"
"TCF4","LIMCH1",1,"C"
"TCF4","LNX1",1,"C"
"TCF4","MAML2",1,"C"
"TCF4","MEF2C",1,"C"
"TCF4","NAALADL2",1,"C"
"TCF4","NR3C2",1,"C"
"TCF4","OXR1",1,"C"
"TCF4","PCDH1",1,"C"
"TCF4","PHACTR2",1,"C"
"TCF4","PLCB1",1,"C"
"TCF4","PLEKHG1",1,"C"
"TCF4","PPARG",1,"C"
"TCF4","PRKCH",1,"C"
"TCF4","PRR5L",1,"C"
"TCF4","SLC25A28",1,"C"
"TCF4","SPRED2",1,"C"
"TCF4","ST14",1,"C"
"TCF4","SULT1C4",1,"C"
"TCF4","TBL1XR1",1,"C"
"TCF4","TEAD1",1,"C"
"TCF4","TGIF1",1,"C"
"TCF4","TMEM131",1,"C"
"TCF4","TRIO",1,"C"
"TCF4","TRPC6",1,"C"
"TCF4","TRPS1",1,"C"
"TCF4","USP3",1,"C"
"TCF4","UTRN",1,"C"
"TCF4","WNT4",1,"C"
"TCF4","YAP1",1,"C"
"TCF4","ZBTB7B",1,"C"
"TCF4","ZNF608",1,"C"
"TCF7","AXIN2",1,"C"
"TCF7","BCL2",1,"C"
"TCF7","BIRC5",1,"C"
"TCF7","LEF1",1,"C"
"TCF7","SNAI2",1,"C"
"TCF7","CCND2",1,"C"
"TCF7","KIAA1217",1,"C"
"TCF7","TCF3",1,"C"
"TCF7","ANKRD28",1,"C"
"TCF7","ANTXR2",1,"C"
"TCF7","ARHGAP15",1,"C"
"TCF7","BIRC3",1,"C"
"TCF7","CAMK4",1,"C"
"TCF7","CCND1",1,"C"
"TCF7","CD86",1,"C"
"TCF7","CDK17",1,"C"
"TCF7","CDYL",1,"C"
"TCF7","CORO1C",1,"C"
"TCF7","CPPED1",1,"C"
"TCF7","CREM",1,"C"
"TCF7","DMD",1,"C"
"TCF7","DOCK10",1,"C"
"TCF7","DST",1,"C"
"TCF7","DTNB",1,"C"
"TCF7","ERAP2",1,"C"
"TCF7","FYB1",1,"C"
"TCF7","GPR15",1,"C"
"TCF7","GRM7",1,"C"
"TCF7","GTF2F2",1,"C"
"TCF7","HBS1L",1,"C"
"TCF7","IKZF1",1,"C"
"TCF7","IKZF3",1,"C"
"TCF7","KCNK1",1,"C"
"TCF7","MAP3K1",1,"C"
"TCF7","MARCHF8",1,"C"
"TCF7","MMP20",1,"C"
"TCF7","NKD1",1,"C"
"TCF7","NUMB",1,"C"
"TCF7","PDE7A",1,"C"
"TCF7","PHACTR1",1,"C"
"TCF7","PLEC",1,"C"
"TCF7","PRR5L",1,"C"
"TCF7","PTPRC",1,"C"
"TCF7","QPCT",1,"C"
"TCF7","RBPJ",1,"C"
"TCF7","RGS6",1,"C"
"TCF7","RHOH",1,"C"
"TCF7","RIN3",1,"C"
"TCF7","RTN4",1,"C"
"TCF7","SKAP1",1,"C"
"TCF7","SOX6",1,"C"
"TCF7","SP100",1,"C"
"TCF7","SP140",1,"C"
"TCF7","TGFBR3",1,"C"
"TCF7","TNFRSF11B",1,"C"
"TCF7","TNFRSF19",1,"C"
"TCF7","TRIO",1,"C"
"TCF7","USP48",1,"C"
"TCF7","WNK1",1,"C"
"TCF7","ZBTB20",1,"C"
"TCF7","ZFPM2",1,"C"
"TCF7L2","ABCB1",1,"A"
"TCF7L2","AXIN2",1,"A"
"TCF7L2","BIRC5",1,"A"
"TCF7L2","CCND1",1,"A"
"TCF7L2","CD44",1,"A"
"TCF7L2","CTNNB1",1,"A"
"TCF7L2","CXCL8",1,"A"
"TCF7L2","DKK1",1,"A"
"TCF7L2","FGF18",1,"A"
"TCF7L2","GLCE",1,"A"
"TCF7L2","GLI2",1,"A"
"TCF7L2","LEF1",1,"A"
"TCF7L2","MMP7",1,"A"
"TCF7L2","MYC",1,"A"
"TCF7L2","SNAI2",1,"A"
"TCF7L2","SP5",1,"A"
"TCF7L2","STAT3",1,"A"
"TCF7L2","TCF7",1,"A"
"TCF7L2","TNFRSF11B",1,"A"
"TCF7L2","VIM",-1,"A"
"TEAD1","MSLN",1,"C"
"TEAD1","ADGRL2",1,"C"
"TEAD1","AMOTL2",1,"C"
"TEAD1","GTDC1",1,"C"
"TEAD1","ITGA1",1,"C"
"TEAD1","OSBPL9",1,"C"
"TEAD1","SORBS2",1,"C"
"TEAD1","TACC1",1,"C"
"TEAD1","AFAP1",1,"C"
"TEAD1","AHNAK",1,"C"
"TEAD1","ANK3",1,"C"
"TEAD1","ANO6",1,"C"
"TEAD1","APBB2",1,"C"
"TEAD1","ARHGAP24",1,"C"
"TEAD1","ARHGAP29",1,"C"
"TEAD1","ARHGAP35",1,"C"
"TEAD1","ARNT2",1,"C"
"TEAD1","ASAP1",1,"C"
"TEAD1","ASAP2",1,"C"
"TEAD1","BCAR3",1,"C"
"TEAD1","CACNA2D1",1,"C"
"TEAD1","CALD1",1,"C"
"TEAD1","CAMK2D",1,"C"
"TEAD1","CAPN2",1,"C"
"TEAD1","CAST",1,"C"
"TEAD1","CLIC5",1,"C"
"TEAD1","CLIP4",1,"C"
"TEAD1","CNOT1",1,"C"
"TEAD1","CRIM1",1,"C"
"TEAD1","CTNNA1",1,"C"
"TEAD1","DAAM1",1,"C"
"TEAD1","DENND2B",1,"C"
"TEAD1","DGKB",1,"C"
"TEAD1","DLC1",1,"C"
"TEAD1","DLGAP1",1,"C"
"TEAD1","DNMBP",1,"C"
"TEAD1","DST",1,"C"
"TEAD1","EGFR",1,"C"
"TEAD1","EML1",1,"C"
"TEAD1","EPS8",1,"C"
"TEAD1","EXT1",1,"C"
"TEAD1","FAM160A1",1,"C"
"TEAD1","FAT1",1,"C"
"TEAD1","FEZ2",1,"C"
"TEAD1","FHL2",1,"C"
"TEAD1","FLNB",1,"C"
"TEAD1","FMN2",1,"C"
"TEAD1","FRMD6",1,"C"
"TEAD1","FTO",1,"C"
"TEAD1","GMDS",1,"C"
"TEAD1","GULP1",1,"C"
"TEAD1","HDAC9",1,"C"
"TEAD1","INPP4B",1,"C"
"TEAD1","ITGB1",1,"C"
"TEAD1","ITSN1",1,"C"
"TEAD1","JCAD",1,"C"
"TEAD1","KCNMA1",1,"C"
"TEAD1","KDM4C",1,"C"
"TEAD1","KIF13A",1,"C"
"TEAD1","KTN1",1,"C"
"TEAD1","LAMC1",1,"C"
"TEAD1","LAMC2",1,"C"
"TEAD1","LIMCH1",1,"C"
"TEAD1","LPP",1,"C"
"TEAD1","MACF1",1,"C"
"TEAD1","MAML2",1,"C"
"TEAD1","MBNL1",1,"C"
"TEAD1","MBNL2",1,"C"
"TEAD1","MICAL2",1,"C"
"TEAD1","MYLK",1,"C"
"TEAD1","NAIP",1,"C"
"TEAD1","NAV2",1,"C"
"TEAD1","NDST1",1,"C"
"TEAD1","NEK7",1,"C"
"TEAD1","NRP2",1,"C"
"TEAD1","NRXN3",1,"C"
"TEAD1","PALLD",1,"C"
"TEAD1","PAM",1,"C"
"TEAD1","PARD3B",1,"C"
"TEAD1","PBX1",1,"C"
"TEAD1","PCYT1A",1,"C"
"TEAD1","PDE4B",1,"C"
"TEAD1","PDE4D",1,"C"
"TEAD1","PDGFC",1,"C"
"TEAD1","PDLIM5",1,"C"
"TEAD1","PRICKLE2",1,"C"
"TEAD1","PRKAG2",1,"C"
"TEAD1","PRKCH",1,"C"
"TEAD1","PRUNE2",1,"C"
"TEAD1","PTPN14",1,"C"
"TEAD1","PTPRM",1,"C"
"TEAD1","RAPGEF2",1,"C"
"TEAD1","RARB",1,"C"
"TEAD1","RASAL2",1,"C"
"TEAD1","RB1CC1",1,"C"
"TEAD1","RBMS1",1,"C"
"TEAD1","RBMS3",1,"C"
"TEAD1","RERE",1,"C"
"TEAD1","RTN4",1,"C"
"TEAD1","SAMD4A",1,"C"
"TEAD1","SASH1",1,"C"
"TEAD1","SCHIP1",1,"C"
"TEAD1","SEMA3C",1,"C"
"TEAD1","SEMA3D",1,"C"
"TEAD1","SH3BP4",1,"C"
"TEAD1","SHROOM3",1,"C"
"TEAD1","SMYD3",1,"C"
"TEAD1","SORBS1",1,"C"
"TEAD1","SORCS2",1,"C"
"TEAD1","SPIDR",1,"C"
"TEAD1","SPTBN1",1,"C"
"TEAD1","STARD13",1,"C"
"TEAD1","SVIL",1,"C"
"TEAD1","TANC1",1,"C"
"TEAD1","TCF4",1,"C"
"TEAD1","TENM3",1,"C"
"TEAD1","TGFB2",1,"C"
"TEAD1","TGFBR3",1,"C"
"TEAD1","TIAM2",1,"C"
"TEAD1","TLN2",1,"C"
"TEAD1","TMEM245",1,"C"
"TEAD1","TRIO",1,"C"
"TEAD1","UACA",1,"C"
"TEAD1","UBE2H",1,"C"
"TEAD1","VPS13D",1,"C"
"TEAD1","WWC2",1,"C"
"TEAD1","WWTR1",1,"C"
"TEAD1","YAP1",1,"C"
"TEAD2","CCND2",1,"C"
"TEAD2","RIN3",1,"C"
"TEAD2","AJUBA",1,"C"
"TEAD2","ASAP3",1,"C"
"TEAD2","ATP6V1A",1,"C"
"TEAD2","ATP8B2",1,"C"
"TEAD2","CFI",1,"C"
"TEAD2","CTDSP2",1,"C"
"TEAD2","CYBRD1",1,"C"
"TEAD2","DHRSX",1,"C"
"TEAD2","DLGAP4",1,"C"
"TEAD2","DNAJB5",1,"C"
"TEAD2","DTNBP1",1,"C"
"TEAD2","FAM89A",1,"C"
"TEAD2","GALNT2",1,"C"
"TEAD2","JMJD1C",1,"C"
"TEAD2","LAMB2",1,"C"
"TEAD2","LSM10",1,"C"
"TEAD2","MAP1S",1,"C"
"TEAD2","MPZ",1,"C"
"TEAD2","MYL12A",1,"C"
"TEAD2","PLEKHA4",1,"C"
"TEAD2","RHBDF1",1,"C"
"TEAD2","SNRPC",1,"C"
"TEAD2","SPEG",1,"C"
"TEAD2","ST3GAL2",1,"C"
"TEAD2","TBC1D25",1,"C"
"TEAD2","TRAF4",1,"C"
"TEAD2","TRIP6",1,"C"
"TEAD2","VPS37B",1,"C"
"TEAD4","ABLIM2",1,"C"
"TEAD4","ADAMTSL1",1,"C"
"TEAD4","ADGRL2",1,"C"
"TEAD4","ALK",1,"C"
"TEAD4","ANXA2",1,"C"
"TEAD4","BCAR3",1,"C"
"TEAD4","BCR",1,"C"
"TEAD4","CCN2",1,"C"
"TEAD4","CEMIP2",1,"C"
"TEAD4","CMIP",1,"C"
"TEAD4","DAB2IP",1,"C"
"TEAD4","DENND1A",1,"C"
"TEAD4","DENND2B",1,"C"
"TEAD4","DGKB",1,"C"
"TEAD4","DLGAP1",1,"C"
"TEAD4","ETV6",1,"C"
"TEAD4","EXT1",1,"C"
"TEAD4","FGFR2",1,"C"
"TEAD4","FNDC3B",1,"C"
"TEAD4","FOXO3",1,"C"
"TEAD4","GALNT2",1,"C"
"TEAD4","GLIS3",1,"C"
"TEAD4","GMDS",1,"C"
"TEAD4","GTDC1",1,"C"
"TEAD4","HDAC9",1,"C"
"TEAD4","HIVEP3",1,"C"
"TEAD4","HSPG2",1,"C"
"TEAD4","IL1R1",1,"C"
"TEAD4","IQSEC1",1,"C"
"TEAD4","ITPR1",1,"C"
"TEAD4","KAZN",1,"C"
"TEAD4","KDM4C",1,"C"
"TEAD4","KRT18",1,"C"
"TEAD4","LITAF",1,"C"
"TEAD4","MACF1",1,"C"
"TEAD4","MAML2",1,"C"
"TEAD4","MAP4K4",1,"C"
"TEAD4","MID1",1,"C"
"TEAD4","MPZL1",1,"C"
"TEAD4","MYH9",1,"C"
"TEAD4","NEK6",1,"C"
"TEAD4","NIBAN2",1,"C"
"TEAD4","PDE4B",1,"C"
"TEAD4","PDGFC",1,"C"
"TEAD4","PDLIM1",1,"C"
"TEAD4","PHLDB2",1,"C"
"TEAD4","PHLPP1",1,"C"
"TEAD4","PICALM",1,"C"
"TEAD4","PLCL1",1,"C"
"TEAD4","PLXNA2",1,"C"
"TEAD4","PRKCH",1,"C"
"TEAD4","PTPRJ",1,"C"
"TEAD4","RABGAP1L",1,"C"
"TEAD4","RAI14",1,"C"
"TEAD4","RBPMS",1,"C"
"TEAD4","RIN3",1,"C"
"TEAD4","RIPOR3",1,"C"
"TEAD4","RND3",1,"C"
"TEAD4","SIK3",1,"C"
"TEAD4","SORBS2",1,"C"
"TEAD4","SPIDR",1,"C"
"TEAD4","SPTB",1,"C"
"TEAD4","STK10",1,"C"
"TEAD4","TACC2",1,"C"
"TEAD4","TCF4",1,"C"
"TEAD4","TGFBI",1,"C"
"TEAD4","TGM2",1,"C"
"TEAD4","TIAM2",1,"C"
"TEAD4","TJP2",1,"C"
"TEAD4","TLE4",1,"C"
"TEAD4","TRIM2",1,"C"
"TEAD4","VMP1",1,"C"
"TEAD4","ZMYND8",1,"C"
"TFAP2A","ACHE",-1,"A"
"TFAP2A","ADM",1,"A"
"TFAP2A","ADRA1A",1,"A"
"TFAP2A","ADRA2B",1,"A"
"TFAP2A","APP",1,"A"
"TFAP2A","BACE1",1,"A"
"TFAP2A","BCL2",-1,"A"
"TFAP2A","CCNB1",1,"A"
"TFAP2A","CDH1",1,"A"
"TFAP2A","CDKN1A",1,"A"
"TFAP2A","CFTR",1,"A"
"TFAP2A","CGA",1,"A"
"TFAP2A","CRABP2",1,"A"
"TFAP2A","CRX",1,"A"
"TFAP2A","CSH1",1,"A"
"TFAP2A","CYP11A1",1,"A"
"TFAP2A","DBH",1,"A"
"TFAP2A","EGFR",1,"A"
"TFAP2A","ERBB2",1,"A"
"TFAP2A","ETS1",1,"A"
"TFAP2A","F2R",1,"A"
"TFAP2A","FAS",1,"A"
"TFAP2A","FMR1",1,"A"
"TFAP2A","FOXA1",1,"A"
"TFAP2A","GALNT3",1,"A"
"TFAP2A","GAST",1,"A"
"TFAP2A","GPX4",1,"A"
"TFAP2A","GUSB",1,"A"
"TFAP2A","HGF",-1,"A"
"TFAP2A","HIP1",1,"A"
"TFAP2A","HMOX1",1,"A"
"TFAP2A","HOXA4",-1,"A"
"TFAP2A","HSD17B1",-1,"A"
"TFAP2A","HTT",1,"A"
"TFAP2A","IGFBP5",1,"A"
"TFAP2A","KIT",1,"A"
"TFAP2A","KRT5",1,"A"
"TFAP2A","L1CAM",1,"A"
"TFAP2A","MIP",1,"A"
"TFAP2A","MMP2",1,"A"
"TFAP2A","MPG",1,"A"
"TFAP2A","MYC",1,"A"
"TFAP2A","NME3",1,"A"
"TFAP2A","NR3C1",1,"A"
"TFAP2A","OAT",1,"A"
"TFAP2A","PENK",1,"A"
"TFAP2A","PLAUR",1,"A"
"TFAP2A","POLD2",1,"A"
"TFAP2A","PRKCA",1,"A"
"TFAP2A","PTGS2",1,"A"
"TFAP2A","PVR",1,"A"
"TFAP2A","S100B",1,"A"
"TFAP2A","SERPINE1",1,"A"
"TFAP2A","SLC19A1",1,"A"
"TFAP2A","SMPD1",1,"A"
"TFAP2A","SNAP91",1,"A"
"TFAP2A","SP1",1,"A"
"TFAP2A","SPRY2",1,"A"
"TFAP2A","TAF7",1,"A"
"TFAP2A","TH",1,"A"
"TFAP2A","TIMP2",1,"A"
"TFAP2A","VEGFA",1,"A"
"TFAP2C","CDKN1A",-1,"A"
"TFAP2C","CRABP2",1,"A"
"TFAP2C","CSTA",1,"A"
"TFAP2C","ECM1",1,"A"
"TFAP2C","ERBB2",1,"A"
"TFAP2C","ESR1",1,"A"
"TFAP2C","FOXA1",1,"A"
"TFAP2C","FOXC1",1,"A"
"TFAP2C","FREM2",1,"A"
"TFAP2C","GREB1",1,"A"
"TFAP2C","MMP2",1,"A"
"TFAP2C","MYC",1,"A"
"TFAP2C","RET",1,"A"
"TFAP2C","SULT1E1",1,"A"
"TFAP2C","TFF1",1,"A"
"TFAP4","MDM2",-1,"C"
"TFAP4","PENK",1,"C"
"TFAP4","ZNF395",1,"C"
"TFAP4","ABTB2",1,"C"
"TFAP4","AGPAT3",1,"C"
"TFAP4","ARHGEF10L",1,"C"
"TFAP4","ATP2B2",1,"C"
"TFAP4","BCAR1",1,"C"
"TFAP4","CRTC1",1,"C"
"TFAP4","CSNK1D",1,"C"
"TFAP4","CYTH1",1,"C"
"TFAP4","DENND1A",1,"C"
"TFAP4","DENND3",1,"C"
"TFAP4","EGFR",1,"C"
"TFAP4","ELAPOR1",1,"C"
"TFAP4","ELL",1,"C"
"TFAP4","FGFR3",1,"C"
"TFAP4","GNA12",1,"C"
"TFAP4","GREB1",1,"C"
"TFAP4","HDAC5",1,"C"
"TFAP4","JADE2",1,"C"
"TFAP4","JUP",1,"C"
"TFAP4","KIAA1217",1,"C"
"TFAP4","KRT8",1,"C"
"TFAP4","MED15",1,"C"
"TFAP4","MICAL2",1,"C"
"TFAP4","MYOM1",1,"C"
"TFAP4","PEMT",1,"C"
"TFAP4","PLEKHA7",1,"C"
"TFAP4","PLEKHG5",1,"C"
"TFAP4","PLXNA2",1,"C"
"TFAP4","PRKCZ",1,"C"
"TFAP4","RGS3",1,"C"
"TFAP4","SRGAP3",1,"C"
"TFAP4","SVIL",1,"C"
"TFAP4","SYNJ2",1,"C"
"TFAP4","TBC1D2B",1,"C"
"TFAP4","TIAM2",1,"C"
"TFAP4","TPM4",1,"C"
"TFAP4","TRIO",1,"C"
"TFDP1","CAV1",1,"B"
"TFDP1","CCNE1",1,"B"
"TFDP1","CDK1",1,"B"
"TFDP1","DHFR",1,"B"
"TFDP1","MYBL2",1,"B"
"TFDP1","PCNA",1,"B"
"TFDP1","RRM1",1,"B"
"TFDP1","TYMS",1,"B"
"TFDP1","CCNE2",1,"B"
"TFDP1","CKAP2L",1,"B"
"TFDP1","HNRNPUL1",1,"B"
"TFDP1","PTMA",1,"B"
"TGIF2","AHCY",-1,"C"
"TGIF2","AKAP1",-1,"C"
"TGIF2","ASXL1",-1,"C"
"TGIF2","COQ8A",-1,"C"
"TGIF2","DPAGT1",-1,"C"
"TGIF2","FAM102A",-1,"C"
"TGIF2","HMGXB3",-1,"C"
"TGIF2","IST1",-1,"C"
"TGIF2","MSH6",-1,"C"
"TGIF2","NELFA",-1,"C"
"TGIF2","NFKB2",-1,"C"
"TGIF2","OGFR",-1,"C"
"TGIF2","PRR3",-1,"C"
"TGIF2","RPL3",-1,"C"
"TGIF2","SEPTIN9",-1,"C"
"TGIF2","SMOX",-1,"C"
"TGIF2","TCIRG1",-1,"C"
"TGIF2","ZBTB2",-1,"C"
"TGIF2","ZSCAN2",-1,"C"
"THAP1","FAM20B",1,"C"
"THAP1","ACAP3",1,"C"
"THAP1","ARHGDIA",1,"C"
"THAP1","BCOR",1,"C"
"THAP1","CELF5",1,"C"
"THAP1","COL18A1",1,"C"
"THAP1","CORO2A",1,"C"
"THAP1","CSNK1D",1,"C"
"THAP1","CYFIP1",1,"C"
"THAP1","DOCK6",1,"C"
"THAP1","EPS8L2",1,"C"
"THAP1","FAAP100",1,"C"
"THAP1","FAM78A",1,"C"
"THAP1","FGFR3",1,"C"
"THAP1","FGFRL1",1,"C"
"THAP1","FNDC10",1,"C"
"THAP1","GAK",1,"C"
"THAP1","GALE",1,"C"
"THAP1","GNB1",1,"C"
"THAP1","GPT2",1,"C"
"THAP1","GRAMD1A",1,"C"
"THAP1","HDAC11",1,"C"
"THAP1","HOOK2",1,"C"
"THAP1","HSP90AA1",1,"C"
"THAP1","IER2",1,"C"
"THAP1","IQSEC1",1,"C"
"THAP1","LTBP3",1,"C"
"THAP1","LYSMD2",1,"C"
"THAP1","MAST3",1,"C"
"THAP1","METRNL",1,"C"
"THAP1","MTCL1",1,"C"
"THAP1","MYO1C",1,"C"
"THAP1","NCOR2",1,"C"
"THAP1","NKD2",1,"C"
"THAP1","PIDD1",1,"C"
"THAP1","PIEZO1",1,"C"
"THAP1","PLEC",1,"C"
"THAP1","PPM1F",1,"C"
"THAP1","PPP6R1",1,"C"
"THAP1","RASGEF1A",1,"C"
"THAP1","RREB1",1,"C"
"THAP1","RXRA",1,"C"
"THAP1","SGMS1",1,"C"
"THAP1","SKI",1,"C"
"THAP1","SRCIN1",1,"C"
"THAP1","STIP1",1,"C"
"THAP1","SYMPK",1,"C"
"THAP1","TCF25",1,"C"
"THAP1","TLE5",1,"C"
"THAP1","TRABD",1,"C"
"THAP1","UBTF",1,"C"
"THAP1","UNKL",1,"C"
"THAP1","USF2",1,"C"
"THAP1","YWHAZ",1,"C"
"THAP1","ZNF276",1,"C"
"THAP11","CNIH4",-1,"C"
"THAP11","LSM10",-1,"C"
"THAP11","PRPF31",-1,"C"
"THAP11","SLC4A2",-1,"C"
"THAP11","SNX17",-1,"C"
"THAP11","TMEM115",-1,"C"
"THAP11","AFG1L",-1,"C"
"THAP11","AP2S1",-1,"C"
"THAP11","ARPP19",-1,"C"
"THAP11","ATL3",-1,"C"
"THAP11","BABAM1",-1,"C"
"THAP11","BANP",-1,"C"
"THAP11","BOLA1",-1,"C"
"THAP11","BUB1B",-1,"C"
"THAP11","BUB3",-1,"C"
"THAP11","CALCOCO1",-1,"C"
"THAP11","CCDC191",-1,"C"
"THAP11","CCDC90B",-1,"C"
"THAP11","CEP128",-1,"C"
"THAP11","CHCHD3",-1,"C"
"THAP11","CHCHD4",-1,"C"
"THAP11","CHRNB1",-1,"C"
"THAP11","CLDN12",-1,"C"
"THAP11","CLP1",-1,"C"
"THAP11","CNPY2",-1,"C"
"THAP11","COPS7B",-1,"C"
"THAP11","DCAKD",-1,"C"
"THAP11","DESI2",-1,"C"
"THAP11","DFFA",-1,"C"
"THAP11","DNAJC17",-1,"C"
"THAP11","DNAJC18",-1,"C"
"THAP11","DNM1L",-1,"C"
"THAP11","DPM3",-1,"C"
"THAP11","EIF1B",-1,"C"
"THAP11","EIF2B4",-1,"C"
"THAP11","EIF2S2",-1,"C"
"THAP11","ENY2",-1,"C"
"THAP11","ERP44",-1,"C"
"THAP11","FAM168A",-1,"C"
"THAP11","FBXL19",-1,"C"
"THAP11","FTO",-1,"C"
"THAP11","FYCO1",-1,"C"
"THAP11","GPKOW",-1,"C"
"THAP11","HCFC1R1",-1,"C"
"THAP11","HEXIM2",-1,"C"
"THAP11","HSD11B1L",-1,"C"
"THAP11","HSP90B1",-1,"C"
"THAP11","HSPH1",-1,"C"
"THAP11","INVS",-1,"C"
"THAP11","ITCH",-1,"C"
"THAP11","ITPR1",-1,"C"
"THAP11","IZUMO1",-1,"C"
"THAP11","LMBRD2",-1,"C"
"THAP11","LMNA",-1,"C"
"THAP11","LRRC29",-1,"C"
"THAP11","LYSMD1",-1,"C"
"THAP11","MAD2L1BP",-1,"C"
"THAP11","MED11",-1,"C"
"THAP11","MITF",-1,"C"
"THAP11","MRPL24",-1,"C"
"THAP11","MRPL42",-1,"C"
"THAP11","MRPL50",-1,"C"
"THAP11","MTR",-1,"C"
"THAP11","NDC1",-1,"C"
"THAP11","NMT1",-1,"C"
"THAP11","NOP14",-1,"C"
"THAP11","NUDCD1",-1,"C"
"THAP11","NUP153",-1,"C"
"THAP11","NUTF2",-1,"C"
"THAP11","PCM1",-1,"C"
"THAP11","PDCD10",-1,"C"
"THAP11","PEMT",-1,"C"
"THAP11","PHB",-1,"C"
"THAP11","PHF23",-1,"C"
"THAP11","PNKD",-1,"C"
"THAP11","PNPLA6",-1,"C"
"THAP11","POP1",-1,"C"
"THAP11","PPCDC",-1,"C"
"THAP11","PPP1R12B",-1,"C"
"THAP11","PPP2R5B",-1,"C"
"THAP11","PRCC",-1,"C"
"THAP11","RANGAP1",-1,"C"
"THAP11","RIDA",-1,"C"
"THAP11","RPGRIP1L",-1,"C"
"THAP11","SEL1L",-1,"C"
"THAP11","SH2D6",-1,"C"
"THAP11","SIRT2",-1,"C"
"THAP11","SKP2",-1,"C"
"THAP11","SLC25A19",-1,"C"
"THAP11","SLC35B4",-1,"C"
"THAP11","SMARCAL1",-1,"C"
"THAP11","SMIM13",-1,"C"
"THAP11","SNAP47",-1,"C"
"THAP11","SNX16",-1,"C"
"THAP11","SNX27",-1,"C"
"THAP11","SOX6",-1,"C"
"THAP11","SWT1",-1,"C"
"THAP11","SYMPK",-1,"C"
"THAP11","TBC1D31",-1,"C"
"THAP11","THRAP3",-1,"C"
"THAP11","TMEM109",-1,"C"
"THAP11","TMEM208",-1,"C"
"THAP11","TRAPPC3",-1,"C"
"THAP11","TRMT1L",-1,"C"
"THAP11","TTC30B",-1,"C"
"THAP11","UBA1",-1,"C"
"THAP11","UBR2",-1,"C"
"THAP11","USP48",-1,"C"
"THAP11","VPS41",-1,"C"
"THAP11","VPS50",-1,"C"
"THAP11","WBP2",-1,"C"
"THAP11","WNK1",-1,"C"
"THAP11","ZCCHC8",-1,"C"
"THAP11","ZNF444",-1,"C"
"THAP11","ZNF605",-1,"C"
"THAP11","ZSCAN22",-1,"C"
"TP53","ABCB1",-1,"A"
"TP53","ABCC1",1,"A"
"TP53","ACTA2",1,"A"
"TP53","ADA",1,"A"
"TP53","ADGRB1",1,"A"
"TP53","ADGRB2",1,"A"
"TP53","AFP",-1,"A"
"TP53","AIFM2",1,"A"
"TP53","AKT1",-1,"A"
"TP53","ALDH1A3",1,"A"
"TP53","ALOX5",1,"A"
"TP53","ANTXR1",1,"A"
"TP53","APAF1",1,"A"
"TP53","APCS",1,"A"
